frame,capture_us,preprocess_us,inference_us,nms_us,thumbnail_us,grpc_us,e2e_us,num_dets
585,89038,610,75247,0,3163,50066,7712409,0
586,90433,636,80113,0,3845,7306,7660683,0
587,116553,583,72266,1,3351,8635,7642644,2
588,88531,714,80931,1,3124,7922,7605371,1
589,88188,696,76354,0,3274,7715,7592346,0
590,89164,602,82772,0,4362,12127,7591665,0
591,88092,591,119273,3,4126,10136,7618884,1
592,89304,712,105994,0,2549,7883,7632282,0
593,87694,580,77601,0,3288,8030,7620599,0
594,88532,536,75874,0,2689,9208,7608573,0
595,119453,553,73975,1,4002,10962,7596553,1
596,87823,540,77410,0,3470,8571,7550889,0
597,88455,591,75444,0,2829,8648,7537348,0
598,88606,589,74729,2,3586,7823,7522902,1
599,88444,623,74564,0,3212,11174,7511222,0
600,88773,675,76006,0,3986,8986,7496690,0
601,88940,510,73180,0,3565,9702,7480534,0
602,87945,580,75659,0,3549,7237,7464184,0
603,120066,539,86423,0,4008,7911,7463190,0
604,88507,707,75932,0,3751,8407,7418725,0
605,93145,930,82676,0,2984,7097,7409983,0
606,85568,614,73368,0,2920,7224,7389272,0
607,89297,761,77663,0,2830,8217,7381564,0
608,88553,612,79636,1,3012,17580,7380582,1
609,89284,520,80308,0,3638,8506,7363228,0
610,89244,550,79490,0,2650,8273,7351621,0
611,119680,565,79151,0,2786,7177,7339964,0
612,60302,631,75416,0,2657,7057,7294893,0
613,88302,412,74368,0,2458,7064,7307981,0
614,60783,747,77266,0,2898,7887,7297720,0
615,57994,629,75142,0,3629,7343,7311405,0
616,58988,561,76747,1,4018,7337,7329686,1
617,60211,703,79014,0,3419,6998,7348159,0
618,59082,693,94630,0,2641,7600,7381597,0
619,88391,543,88458,1,4407,53579,7457919,0
620,59974,963,86019,0,3066,15611,7415605,0
621,58402,1221,76764,0,4541,7584,7424343,0
622,58009,694,78503,0,3660,7272,7441963,0
623,60079,601,75871,1,4067,8037,7460283,1
624,59268,733,78126,0,3827,7807,7477199,0
625,59672,872,76840,0,3288,6845,7492478,0
626,58184,590,78879,1,3335,7150,7511095,1
627,59294,605,77550,1,3589,7592,7530511,1
628,59285,560,72466,0,2733,7531,7542092,0
629,60240,625,73103,0,2716,7320,7555046,0
630,58466,598,77772,0,3462,7010,7572316,0
631,89609,668,76894,1,4175,8084,7591833,2
632,59022,634,82058,0,2843,8262,7582391,0
633,59909,656,74880,0,3731,7598,7597815,0
634,60290,734,75822,0,3759,10835,7616255,0
635,57394,572,77299,0,2722,7496,7628072,0
636,59330,576,75122,0,3677,7029,7645605,0
637,59661,660,74833,0,3907,8302,7662011,0
638,59311,610,75828,0,3810,12241,7681284,1
639,60961,660,77244,3,3722,9794,7696012,1
640,58111,625,78686,0,3407,7457,7710352,0
641,58208,522,78440,0,2685,7082,7728891,0
642,59561,617,72305,0,3484,8254,7744411,0
643,89233,558,75698,0,3439,9122,7760683,0
644,59651,502,82144,0,3354,8008,7751791,0
645,60199,1104,75358,0,3491,7730,7766799,0
646,57624,592,78316,0,2863,7623,7782925,0
647,59503,616,77986,0,3391,14461,7809972,0
648,59081,625,75745,0,4598,8194,7820464,0
649,59861,665,72199,0,3264,7174,7830550,0
650,59944,2535,75090,0,2657,7286,7844527,0
651,56020,545,77349,0,3645,7003,7860033,0
652,59592,587,76163,0,3606,6965,7879517,0
653,59129,699,74517,0,3246,10683,7897145,0
654,59815,782,77972,0,3578,10462,7915322,0
655,89002,662,74184,0,2328,8019,7924974,0
656,59088,724,77607,0,2973,51212,7956740,0
657,58754,2154,78531,0,3531,7950,7932560,0
658,57613,603,74996,0,3479,7859,7946490,0
659,59497,563,70735,0,4107,10856,7962597,0
660,60137,610,77264,0,2784,7942,7975454,0
661,59729,657,72834,0,3208,14532,7994480,0
662,58513,1074,71776,0,3479,7748,7999144,0
663,58933,984,74898,0,2769,10100,8016065,0
664,58104,501,71029,1,3582,10424,8028261,1
665,59791,666,78418,1,3192,8473,8045681,1
666,59624,1165,78263,0,3624,8730,8064102,0
667,89021,597,79284,1,3300,7218,8080539,1
668,58382,665,79426,1,3935,7922,8071623,1
669,59841,535,81479,1,2724,30218,8115064,1
670,59051,554,76479,1,3397,8471,8110060,1
671,60650,605,74925,1,3662,8149,8125121,1
672,57779,958,77256,1,3573,7064,8139880,1
673,59163,1162,82258,1,2742,8341,8163760,1
674,58475,980,75789,1,2853,12910,8183804,1
675,58830,950,74935,1,3629,7873,8195042,1
676,59225,636,82695,1,3885,6825,8217012,1
677,59398,774,76854,1,3119,7795,8234155,1
678,58831,942,75932,1,3669,7627,8250110,1
679,89642,772,80288,0,4123,9148,8272477,0
680,58316,680,74297,1,2922,27888,8273829,1
681,59787,913,82733,1,3410,8121,8278234,1
682,59869,660,75088,1,4008,8155,8293160,1
683,58343,1112,104371,0,3409,9794,8337988,1
684,58901,1201,82990,2,3487,7413,8359135,1
685,57956,2057,80703,0,2800,8997,8380534,0
686,57874,580,76292,1,2922,10128,8398048,1
687,59072,565,80013,1,3427,7043,8416953,1
688,60072,906,74961,1,3489,26431,8451667,1
689,58665,1079,77214,1,4003,7631,8449402,1
690,58678,1142,80048,1,2805,6843,8467628,1
691,89084,899,75874,1,3847,7456,8485289,1
692,59088,579,79843,1,4040,19362,8487110,1
693,58867,547,79993,1,3573,53131,8540798,1
694,59419,660,76907,0,3985,9643,8515110,0
695,59827,703,78030,1,2744,20601,8542677,1
696,58914,972,83266,0,3557,9759,8555282,0
697,58784,959,75131,0,3203,7348,8567634,0
698,58357,571,82374,0,2513,28063,8610238,0
699,62856,1083,84028,0,2918,18697,8626366,0
700,56847,1698,93269,1,4237,7753,8645872,0
701,58207,967,88630,0,3483,10520,8677818,0
702,59772,1654,79171,1,2825,9659,8696095,1
703,85916,638,86553,2,3085,8910,8720667,1
704,59378,1052,87088,0,3472,8496,8721126,0
705,58848,604,82485,2,3036,9147,8743347,1
706,60740,745,87587,0,3369,9759,8772353,0
707,57623,1434,83194,0,3202,7674,8791457,0
708,58297,2138,92911,1,3618,23245,8841260,1
709,58366,627,96745,1,4143,8057,8862849,1
710,60605,648,136529,3,7353,9165,8944610,1
711,57642,2160,104321,1,3393,8318,8982825,1
712,57765,1552,85212,1,4048,8229,9008644,0
713,57883,965,82580,0,3324,8940,9031792,0
714,58658,608,80475,1,3860,8336,9053310,1
715,62430,640,87981,2,3313,15889,9089000,1
716,86757,581,85516,1,2671,12552,9107367,1
717,60789,750,84259,1,2894,7921,9099814,1
718,57467,1321,90242,1,3632,7330,9128576,1
719,58541,641,85110,0,3922,7216,9154986,0
720,59092,2097,81725,2,3508,8419,9178246,1
721,58311,672,81711,0,3528,8171,9198445,0
722,58959,1174,84924,2,3608,16749,9233008,1
723,58903,664,82242,1,3242,10912,9248854,1
724,59206,1977,86026,0,3802,16700,9281561,0
725,57901,618,84585,0,3901,9413,9297758,0
726,58843,2082,75512,0,4105,22671,9328083,0
727,58113,585,78128,0,2756,8932,9330094,1
728,89789,607,77111,0,3756,69826,9410368,0
729,59118,576,78318,1,3702,29346,9357744,0
730,59748,603,79268,0,3297,9524,9357064,0
731,59477,641,75409,0,3479,9013,9371697,0
732,60011,551,76319,0,2795,20798,9398871,0
733,59145,1575,77074,0,3407,26228,9421261,0
734,59784,1177,76450,0,3361,9373,9420064,0
735,57627,630,92773,0,3400,11506,9453952,0
736,58871,1295,80026,1,3605,9865,9474173,1
737,58755,771,88285,1,2759,10140,9501623,1
738,59141,599,72944,0,3793,19782,9525552,0
739,60489,717,73419,0,3813,12191,9531542,0
740,89717,807,71198,0,3673,7899,9536940,0
741,57956,1124,79449,1,2786,7988,9524879,1
742,58203,570,84615,1,3677,10236,9553475,1
743,60534,613,74607,1,3042,26672,9585046,1
744,59251,1112,77651,1,3328,22485,9597577,1
745,58825,2027,78200,1,3659,17273,9610456,1
746,57447,902,78404,1,3337,11998,9622253,1
747,59322,632,77483,2,3251,10913,9640130,1
748,59006,560,73021,1,3860,11754,9654582,1
749,59569,535,73950,1,2974,7774,9663985,1
750,61245,954,78251,1,2810,7417,9681559,1
751,57501,1414,75662,0,3763,25125,9713570,1
752,88500,563,78180,1,4064,7396,9715312,1
753,60105,593,79617,1,3383,26945,9724632,1
754,59238,683,85519,1,2774,17278,9739095,1
755,60536,643,77541,2,3528,7798,9747938,1
756,59224,1120,78371,1,3604,19561,9776916,1
757,58758,1443,77894,1,3371,23143,9797639,1
758,57405,1024,81578,1,2810,8229,9803393,1
759,59034,518,79493,1,3912,12459,9829792,1
760,61199,624,80033,1,3171,8690,9845708,1
761,59337,1140,77401,2,3842,7003,9860294,1
762,59238,2345,77992,1,2763,19714,9889246,1
763,56855,514,75559,1,3219,8911,9892747,1
764,88506,595,77140,2,2828,7905,9911123,1
765,59596,584,74669,1,3447,7366,9896641,1
766,60113,623,78178,1,2731,10780,9917252,1
767,59349,804,74692,1,4120,64816,9986555,1
768,58676,1058,77988,1,3830,13071,9952169,1
769,58792,370,76901,1,2765,33965,9989057,1
770,59755,575,79515,1,3787,14686,9991174,1
771,60193,598,76478,1,3435,16440,10008582,1
772,59093,759,79352,1,3120,13531,10023845,2
773,58710,1187,78913,1,3362,13337,10042641,1
774,59544,1132,75238,1,3121,6769,10051120,1
775,57910,570,75672,0,3340,9791,10069300,0
776,89613,519,81109,1,3250,7218,10089228,1
777,59638,719,76726,1,3177,20904,10089239,1
778,59614,672,79290,1,2638,10274,10096976,1
779,58848,943,77623,1,3472,8049,10112859,2
780,59519,984,77414,1,2623,8354,10129840,1
781,59720,523,73545,1,2439,17490,10151843,1
782,58871,457,73245,1,2947,14992,10162873,1
783,60216,794,80431,1,3297,8525,10177780,1
784,58912,977,77727,1,3001,6986,10192571,1
785,58942,1096,78441,1,3455,6290,10210789,1
786,58726,541,75022,1,3213,7964,10227149,1
787,59571,633,76605,1,3653,14265,10251178,1
788,90177,586,78010,1,3724,9034,10263734,1
789,58657,629,79015,1,3516,7496,10250147,1
790,59512,575,79838,1,3622,9690,10272892,1
791,60383,855,81333,2,2892,29222,10312924,1
792,58218,1213,83026,1,3447,19718,10325647,2
793,58748,981,75900,1,3600,16238,10338772,1
794,58938,572,76028,0,3638,12665,10351543,0
795,60278,876,73573,0,2660,7138,10359007,0
796,58549,1044,74250,1,3157,9724,10375091,1
797,59107,1134,75678,0,3816,9755,10391762,0
798,58856,675,80176,3,3374,7262,10408747,1
799,60000,962,81582,1,3715,6169,10429979,1
800,88618,674,78726,1,2671,7325,10447745,1
801,60657,674,74041,1,3297,8377,10434050,1
802,57770,1106,77016,1,3158,10524,10451593,1
803,58965,642,81105,1,3215,8362,10471614,1
804,59688,1037,77314,2,4424,13898,10496005,1
805,59356,563,81395,1,3427,14452,10516189,1
806,59072,1102,78229,1,3138,18913,10538589,2
807,59211,1212,75547,1,3635,8841,10544269,1
808,59259,725,78818,1,2840,66801,10619774,1
809,59719,1003,77554,1,3199,19682,10590496,1
810,59146,757,78554,1,2792,7524,10595696,1
811,58020,1049,75608,2,3937,13660,10618513,1
812,59015,884,75011,1,3331,14154,10634269,1
813,88802,459,77088,1,2718,12913,10649533,1
814,60869,921,79600,2,3450,8600,10636197,1
815,59271,1020,78667,1,2714,8080,10651748,1
816,58317,591,77337,1,3041,25898,10686902,1
817,58867,603,77767,1,3534,8887,10689198,1
818,61018,750,76983,1,2730,47091,10744085,1
819,58599,991,77709,1,3744,8058,10721853,1
820,58136,2095,78930,1,3194,8655,10741144,1
821,58403,606,76642,1,3345,7648,10756662,1
822,59069,567,75650,1,3390,10375,10776066,1
823,60359,760,74449,1,3208,7498,10787716,1
824,58796,595,75932,1,3591,22189,10817544,1
825,89839,2710,78544,1,3315,7696,10821849,1
826,56454,437,80049,2,4008,12720,10814958,1
827,59793,559,128260,1,4188,15338,10889114,1
828,59641,665,99187,1,2758,24686,10935757,1
829,61437,903,77900,1,3089,6828,10935790,1
830,57106,1321,79116,2,2640,6800,10952018,1
831,58858,584,73534,3,2800,14800,10975189,1
832,59234,782,77685,1,2688,20371,10998800,1
833,60010,855,80811,1,3828,7158,11007506,1
834,58902,1599,77459,1,3798,33251,11050031,1
835,59311,1169,78876,2,3707,12613,11047623,1
836,58229,713,77475,2,3273,11303,11062795,1
837,88966,707,74998,1,3746,34995,11102907,1
838,59169,1243,75472,1,4239,8824,11062982,1
839,59595,933,79470,1,3484,13925,11086308,1
840,58695,681,78641,1,4008,21305,11112254,1
841,59808,722,86239,1,3518,20483,11137748,1
842,61722,1092,78347,1,3122,7151,11141611,1
843,57098,2179,76734,1,3360,9645,11158237,1
844,57014,1372,72811,1,3045,10277,11171901,1
845,57796,612,75167,1,3468,32914,11211580,1
846,59569,1029,77330,1,3815,19077,11216934,1
847,60174,697,80761,2,3840,10615,11228580,1
848,58509,1097,81236,1,3388,67551,11305445,1
849,89331,2518,74744,1,3427,25918,11278815,1
850,57702,667,82212,1,3044,8196,11250989,1
851,60329,1653,87553,0,3802,17110,11289708,0
852,59028,1360,76821,1,3437,8991,11295484,1
853,56168,1035,87093,2,5679,8005,11323265,2
854,59339,724,83556,1,3676,28062,11367651,2
855,57982,554,83819,1,3765,30452,11393634,2
856,59630,1090,79692,2,2842,10911,11394267,3
857,56962,574,78377,1,3544,7189,11408874,2
858,58905,976,80371,2,2977,8434,11432252,2
859,58293,662,75750,1,3073,7572,11447298,2
860,59171,1449,76334,1,2658,29561,11486057,2
861,87574,1295,80061,1,3585,9243,11486043,2
862,59000,788,77467,1,4160,10106,11476035,2
863,57819,1342,80549,1,3279,8711,11494318,1
864,58117,1204,77683,2,3877,10319,11514897,2
865,58139,1082,74202,1,3667,14827,11534003,1
866,59123,723,77320,2,2999,23238,11559772,2
867,58743,895,83571,1,2803,8020,11568056,2
868,58267,2618,77947,1,3257,10606,11589260,1
869,55931,586,79112,1,3335,28764,11625680,1
870,60063,3083,77515,2,3011,11090,11628576,1
871,55380,1076,80355,1,3993,28076,11663669,1
872,59843,659,78891,1,3696,8652,11666303,1
873,87195,544,73775,1,3374,7180,11677566,1
874,58578,584,73605,1,3785,8523,11665073,1
875,59642,1459,80069,1,2704,13109,11689350,1
876,57676,1237,74896,1,3218,9323,11699630,1
877,57986,1533,77063,1,3586,29777,11738376,1
878,57738,868,79043,1,3436,7283,11735151,1
879,57718,573,76718,1,3396,8322,11754171,1
880,60106,919,73022,1,3235,6996,11767386,1
881,58318,689,76621,1,3426,17016,11793043,1
882,57661,955,80981,1,3105,30805,11828441,1
883,59158,542,79753,1,2904,22764,11841236,1
884,58572,1024,79382,1,3610,8466,11847250,1
885,88919,663,78260,1,2645,23672,11880081,1
886,58513,1444,76722,1,3945,7308,11852002,1
887,58527,624,80931,1,4324,22004,11887959,1
888,57557,618,76577,1,2836,7070,11888857,1
889,58960,641,79285,1,3278,7454,11910713,1
890,59291,1349,74656,1,3892,59931,11978796,2
891,57467,928,77646,1,3566,32387,11967864,1
892,58001,552,83643,1,3415,34966,11995485,1
893,60936,721,88406,1,3174,10130,12000159,1
894,57115,1696,83942,1,3623,9976,12022644,1
895,57598,1027,76178,1,2559,21510,12050405,1
896,58524,687,81792,1,3033,9336,12061815,1
897,88104,439,79970,1,3402,13212,12086682,1
898,60503,914,74005,2,3009,27578,12086042,1
899,57793,634,78118,1,3865,9576,12085464,1
900,58215,1268,76424,1,2864,8686,12101491,1
901,58081,615,77279,1,2799,8855,12119296,1
902,59058,626,77302,1,3229,13861,12143209,1
903,60148,606,74709,1,3873,10001,12154982,1
904,57504,652,74990,1,3333,22905,12181504,2
905,58704,1143,79563,1,2920,7006,12186543,1
906,58440,1133,78742,1,3746,8633,12207846,1
907,58627,545,77493,1,2983,10673,12227013,1
908,58571,567,79655,1,4126,11090,12248961,1
909,58476,813,76629,1,3656,9629,12264406,1
910,58780,714,80266,1,3493,18335,12293794,1
911,58595,586,80193,1,3077,11155,12306824,1
912,59643,537,77980,1,3602,7418,12322337,1
913,59055,1359,75939,1,3637,8075,12338632,2
914,56863,960,75131,1,2868,16402,12360816,1
915,58464,583,79828,1,3078,13187,12379786,1
916,59048,529,74316,1,3449,16093,12398330,1
917,60276,1732,80304,1,3613,12679,12415640,2
918,56752,1126,79063,1,3007,8248,12427595,1
919,58565,539,77363,1,3428,7488,12446691,1
920,58324,544,76649,1,3692,8733,12465714,1
921,59060,2301,79444,1,3912,14883,12492576,1
922,86984,590,79721,1,3218,7411,12502677,1
923,60324,541,76764,1,4074,22674,12507958,1
924,59231,666,82138,1,3418,11092,12516949,1
925,56772,612,81702,1,3053,12601,12539795,1
926,59563,810,79743,0,3965,14954,12565342,0
927,58327,1062,77611,1,3428,33434,12600423,2
928,58883,1353,75374,1,2745,10203,12592334,1
929,57348,2023,75271,1,2753,12758,12609811,1
930,58326,630,76063,1,3408,8860,12623234,1
931,58797,627,77587,1,3752,8165,12641458,1
932,58484,1966,77562,1,3755,64514,12715752,2
933,57176,532,84622,1,3570,36180,12711298,1
934,88149,604,79078,2,3624,51854,12748367,1
935,59017,559,78525,1,2434,7393,12692466,1
936,58435,550,82531,1,3305,14156,12722943,1
937,61218,676,79410,1,2978,8451,12737298,1
938,56681,1053,80283,1,3198,6890,12754273,1
939,58658,899,77534,1,3494,8821,12776210,1
940,58712,593,76107,1,3456,7649,12791501,1
941,58752,713,78724,0,2938,7130,12809844,1
942,58475,1120,74313,1,2937,7416,12824829,1
943,58158,659,74283,1,3438,8498,12841012,1
944,58970,711,77832,2,4303,10647,12863044,1
945,59785,821,125475,1,4181,9032,12926937,1
946,87168,671,103149,2,3384,7890,12967501,1
947,59398,910,83735,1,3780,8072,12963971,1
948,57832,964,78535,1,3446,15992,12989670,1
949,58742,1074,80103,1,3279,7968,13002681,1
950,57867,579,77951,1,2799,14331,13026703,1
951,60657,623,77886,1,3589,9360,13041876,1
952,57497,1319,81321,2,2873,7582,13059174,1
953,57478,2080,79025,1,3658,7345,13079802,1
954,57557,962,78586,1,3171,7246,13098173,2
955,58858,588,79267,0,3013,6676,13118141,0
956,58400,562,78403,1,3789,10485,13141642,1
957,59543,2568,79496,1,2948,6547,13157189,1
958,55796,576,81147,0,3411,7188,13177243,0
959,59829,986,77417,1,3717,7553,13198969,1
960,59249,816,76916,1,2887,6742,13213338,2
961,57509,1036,74335,1,3542,8831,13230232,4
962,58387,904,79196,2,3730,11611,13253803,2
963,58124,540,75641,1,3702,10105,13268530,2
964,59290,615,80051,1,3575,8488,13288208,2
965,58381,1021,78989,1,2712,7915,13305737,1
966,58684,800,75303,1,3458,9532,13323974,2
967,58562,580,78859,1,2899,9918,13343118,1
968,60891,587,79270,1,3435,29642,13383405,1
969,57349,1303,81292,1,3095,9748,13382979,1
970,57730,1091,77045,1,3916,8083,13400406,1
971,87896,574,96766,1,3738,9425,13439480,1
972,59307,594,81402,1,4013,7466,13430730,1
973,58474,2291,85872,1,3128,9575,13457846,1
974,57855,599,78529,1,3481,50016,13516351,1
975,58126,1971,77420,1,3890,8263,13493815,2
976,57529,520,76619,1,3593,8263,13509967,3
977,58837,568,77239,1,3352,9842,13530465,1
978,59200,651,79842,1,3036,8340,13548957,1
979,60509,3029,77543,1,3593,7454,13566200,1
980,53934,1036,79475,1,3726,10702,13585095,1
981,59685,690,75726,15,3565,9595,13604540,1
982,58709,1072,74356,1,3454,11990,13620735,1
983,87105,831,78240,1,3753,8470,13635951,1
984,59676,689,77891,1,3839,7894,13625327,1
985,57891,785,78635,1,3756,7822,13643454,1
986,58371,978,77513,1,3701,18917,13673172,2
987,58524,610,78281,1,3591,12270,13685294,1
988,59095,564,73367,2,3104,16681,13703332,2
989,59287,580,81839,1,3904,7562,13717123,2
990,59316,1490,78600,1,3466,15005,13742714,1
991,56420,2052,77836,1,3491,7935,13752629,1
992,57671,585,79246,1,3145,20353,13785365,1
993,59412,1095,77722,1,3049,13529,13797862,2
994,57409,2240,75704,1,3298,9292,13809008,2
995,88535,966,76582,1,2856,8506,13824610,2
996,56957,517,83221,1,3124,7554,13817566,1
997,59747,601,81627,2,3914,21007,13855870,4
998,58867,606,81940,1,3487,10226,13866229,4
999,58812,702,77386,1,3228,20967,13894597,3
1000,59460,1165,79927,1,2962,9123,13902810,2
1001,59029,1240,78310,1,3866,9289,13921460,1
1002,58035,1837,77678,1,3631,8329,13937547,3
1003,56988,919,75434,1,4164,16506,13961727,2
1004,57811,634,81800,1,4001,9048,13977882,4
1005,60966,1301,77133,1,3173,32896,14019438,2
1006,55929,647,77525,1,3474,16255,14018309,3
1007,57850,591,78852,1,3537,24243,14048549,3
1008,58945,2052,80400,2,3337,11914,14057906,3
1009,57674,1135,81351,1,3316,7640,14073898,1
1010,58031,629,76054,1,3398,8725,14092262,2
1011,58682,506,78103,1,2856,32076,14134466,2
1012,59283,691,79079,1,2656,24460,14146486,2
1013,58374,2277,81498,1,3218,16353,14160308,2
1014,56949,573,77126,2,3601,7682,14168501,1
1015,59323,590,74941,0,4175,23236,14201988,0
1016,58767,574,78854,1,3211,6749,14203382,1
1017,60308,710,76719,0,3728,7910,14222388,0
1018,56979,2238,77124,0,3366,61060,14291120,0
1019,57517,973,72484,0,3003,6954,14249895,0
1020,88185,558,74139,0,4311,10532,14270412,0
1021,60542,793,79310,1,3804,13637,14263499,2
1022,57350,939,76358,2,4035,9833,14274889,1
1023,57832,2129,79158,0,4498,24758,14310833,0
1024,57206,2176,77287,1,3829,8786,14311432,1
1025,57579,608,75742,1,3028,8767,14326923,1
1026,58326,527,75586,1,2880,9367,14344721,1
1027,60407,702,77728,1,4191,12025,14367528,3
1028,57423,2084,78404,1,3330,24088,14395914,2
1029,57353,2391,81410,1,2959,7706,14401018,2
1030,56913,770,75466,1,3817,7680,14417370,3
1031,60473,818,75695,1,3075,6906,14433869,2
1032,87041,761,76568,1,3549,8586,14451183,3
1033,58102,2105,86306,2,3874,7742,14449038,3
1034,57576,2155,78954,2,3711,8417,14468249,3
1035,57448,500,78612,2,4065,7355,14486366,5
1036,59981,873,79197,2,3699,7388,14507258,2
1037,57558,2298,78831,1,2942,25738,14542629,4
1038,57573,2555,76295,2,3469,22866,14556650,4
1039,56133,702,81594,2,3578,9394,14564622,4
1040,58488,2292,79337,1,3099,9084,14586270,2
1041,57079,2162,82361,1,3038,8250,14606936,3
1042,57235,528,82093,2,3721,7434,14629567,4
1043,59396,665,80515,2,4124,14549,14659823,5
1044,88367,988,80040,2,3746,17467,14682298,4
1045,58368,626,80802,1,4186,9281,14665700,2
1046,58282,2225,79448,2,3620,14984,14691168,4
1047,57469,483,82358,1,2894,10482,14707723,3
1048,58600,596,82727,2,3169,14502,14736730,4
1049,59987,688,75198,1,3709,11207,14749915,3
1050,58570,2786,82124,2,3413,13930,14773672,4
1051,56095,671,79306,2,3705,9243,14787094,3
1052,58623,996,75953,1,3496,12193,14808944,3
1053,58679,730,80831,2,3852,7180,14825436,4
1054,58339,1670,78362,2,3154,13408,14849818,4
1055,57896,1553,78721,1,3088,8438,14864851,2
1056,87700,1035,79014,1,2717,10241,14885764,3
1057,58840,589,85582,1,3493,11386,14884492,3
1058,58951,1292,75226,2,3314,13316,14902008,3
1059,58785,2423,76409,2,4001,8147,14913731,3
1060,55424,2062,80327,1,3379,34127,14957981,3
1061,57386,527,82551,1,3959,10254,14959707,2
1062,59118,590,80763,1,3285,10375,14981937,3
1063,59906,1117,102320,2,3351,62463,15076602,3
1064,57348,1989,131917,3,4333,13469,15099485,4
1065,57193,493,79848,2,2637,10134,15114965,3
1066,59044,591,79312,1,3406,8444,15135624,3
1067,58846,761,80002,1,2757,11116,15157828,1
1068,58923,1181,82237,1,2775,7681,15176958,1
1069,89134,1188,77318,1,2764,6669,15193089,3
1070,56910,1197,80232,1,3329,15635,15192468,1
1071,58292,969,76771,1,3690,12013,15207702,1
1072,58413,2013,75788,1,3823,7565,15219884,1
1073,57081,573,75030,1,3819,9363,15236018,1
1074,58808,1185,78680,1,3960,8022,15255770,1
1075,58239,992,80114,1,3866,8444,15276007,1
1076,58739,843,75245,1,3934,8034,15291580,2
1077,58223,701,80148,1,3393,10586,15314064,2
1078,59253,722,76867,1,3624,8317,15329954,1
1079,58486,1064,78060,1,4427,8495,15348949,2
1080,58120,539,84446,1,2788,11740,15375326,2
1081,88304,533,76181,1,2997,10410,15391657,2
1082,59832,567,79468,1,3641,8853,15381340,2
1083,58037,521,85204,0,3131,21339,15418003,0
1084,61029,672,77547,1,3205,14109,15429764,1
1085,58238,1714,80997,1,3469,10008,15445078,1
1086,56653,1179,76811,1,3741,17892,15469998,1
1087,59956,690,85735,1,3071,20690,15499950,2
1088,57991,1509,81132,1,3877,28048,15528508,2
1089,56405,575,84881,2,4455,27721,15554077,2
1090,59175,1176,95927,1,3386,8357,15572496,2
1091,59175,2662,86752,1,3548,8733,15599388,1
1092,55136,1854,85288,1,3715,7867,15622042,2
1093,87764,1594,81920,1,4040,9467,15648801,2
1094,57510,868,82549,1,3440,20666,15652433,1
1095,58485,927,74915,1,2824,8142,15655710,2
1096,59103,741,76603,1,3662,29415,15694987,1
1097,59482,1275,77583,1,4349,23955,15707904,1
1098,56585,2131,79812,1,3885,7716,15710070,1
1099,57390,2155,80385,3,4297,34035,15758404,3
1100,57376,913,78332,1,3643,8731,15751192,2
1101,58621,589,77783,1,3065,8419,15769740,2
1102,59243,855,73336,2,3969,8161,15784482,1
1103,57901,613,77942,1,3570,10883,15804555,1
1104,58997,591,76808,2,2957,20764,15832112,1
1105,88530,481,74778,1,3468,7709,15834708,1
1106,60704,760,75769,0,3007,9160,15822385,0
1107,57994,1063,80314,0,3323,58197,15890544,0
1108,57995,1168,76796,2,3877,8018,15858671,2
1109,58964,2441,77842,1,3992,30093,15899457,1
1110,55644,485,77850,1,3315,9125,15894184,1
1111,59678,682,77928,1,3242,8810,15915560,1
1112,58054,2041,76894,1,3543,7332,15930697,1
1113,57317,2079,77501,1,3481,7860,15948538,2
1114,57932,752,76520,1,3587,9954,15967817,1
1115,60068,1245,81203,1,3217,7751,15987604,2
1116,58701,752,76894,0,3809,35859,16031810,0
1117,88965,741,79358,1,2610,25361,16039900,1
1118,59027,815,76700,1,3061,7274,16009148,1
1119,59181,584,78853,1,3044,25012,16045798,1
1120,59639,1068,75911,1,3522,18967,16056279,1
1121,59602,609,71952,1,3564,16893,16065476,1
1122,59744,742,81569,2,3537,26200,16095992,1
1123,58876,1001,75081,1,3240,10735,16094762,1
1124,58897,606,76354,2,4116,8093,16109412,3
1125,60129,946,78593,1,3210,9839,16129266,2
1126,58479,849,77869,0,3096,7286,16143255,0
1127,58649,1417,74159,0,3292,7103,16157995,0
1128,58869,1932,71140,1,3328,7312,16169268,1
1129,87976,695,81969,0,3547,14291,16197504,0
1130,59869,624,74361,0,2828,7939,16176014,0
1131,59806,888,74736,0,2916,9730,16192036,0
1132,59446,687,70500,1,2782,8595,16200545,1
1133,58247,2309,72240,0,2789,7676,16211605,0
1134,57758,1010,72700,2,3513,6873,16223604,1
1135,58952,609,78050,0,2379,6605,16241398,0
1136,59758,538,70754,0,3658,7038,16254289,0
1137,59877,583,71181,0,2554,7991,16264938,0
1138,59844,392,76786,0,3397,7127,16281193,0
1139,60008,795,70919,0,3883,6997,16292143,0
1140,88256,503,74080,1,3501,10205,16308144,1
1141,59991,2310,78156,0,3349,9524,16296584,0
1142,87202,603,74261,1,3949,8663,16308221,1
1143,89660,569,74543,2,2534,8478,16293330,1
1144,59861,687,74787,0,2668,6933,16276401,0
1145,89329,665,71894,1,2627,7380,16288058,1
1146,60006,815,78050,0,3167,8888,16277981,0
1147,88812,566,74649,1,3849,7185,16290727,1
1148,89356,620,77069,2,2666,7735,16277700,3
1149,60429,639,80304,1,2935,19294,16279838,1
1150,89719,2186,74032,2,2953,7766,16281247,2
1151,57632,2186,77623,1,2782,7249,16266092,2
