frame,capture_us,preprocess_us,inference_us,nms_us,thumbnail_us,grpc_us,e2e_us,num_dets
144,2454,978,82528,2,3647,10556,817334,1
145,4586,1035,84147,1,3940,20627,832077,1
146,3429,882,78710,1,4526,7692,804298,2
147,3593,696,81473,1,2824,13983,804560,1
148,13072,605,75370,1,3412,15150,801600,1
149,26950,860,77260,1,4229,6941,794832,1
150,14128,1420,80664,1,3163,12992,807209,1
151,26645,720,78506,1,3028,17541,811436,1
152,9650,724,74327,0,4390,6713,799738,0
153,2975,918,77598,0,3652,7009,801771,0
154,2298,1545,72515,0,4862,8008,793996,0
155,2986,1239,76649,0,3726,16787,794072,0
156,3207,932,76923,0,3901,6796,782499,0
157,3178,919,78362,0,3842,12595,785147,0
158,2994,980,70817,0,3627,6736,774441,0
159,3072,1491,72819,0,3064,11730,774518,0
160,4032,732,79424,1,4650,9605,772725,1
161,3314,831,78270,0,3730,17376,779348,0
162,3054,896,75587,0,3392,11778,774663,1
163,3668,939,79707,0,3780,10185,775551,0
164,4766,751,72804,1,4306,7643,773808,1
165,2457,1321,76740,1,3877,7713,773584,1
166,2875,923,81690,1,3687,6695,777099,1
167,2837,988,77098,1,3839,16555,785844,1
168,3401,817,76708,1,4379,15288,791010,2
169,18697,636,79655,1,3745,14126,796078,1
170,3127,946,75891,1,3002,68311,845935,1
171,2611,1004,79242,1,3608,30603,809796,1
172,3994,948,81123,1,3330,7646,792104,2
173,3352,723,77113,1,3266,17623,799444,1
174,3268,1028,79335,0,3653,7721,796415,0
175,3904,1619,75954,0,2748,8812,796016,0
176,3170,718,79808,0,3394,14212,800236,0
177,2618,986,75035,1,4586,7469,792596,1
178,3702,931,74794,0,3279,11231,793090,0
179,2881,916,74486,2,3414,9878,786768,1
180,3426,810,74606,0,2757,16238,791204,0
181,3396,1416,75794,0,3534,7965,780203,0
182,4225,807,74021,0,2968,12904,777485,0
183,10706,631,74600,0,3140,11528,773738,0
184,3581,794,78832,0,3781,9754,772094,0
185,5988,828,76744,0,3572,14892,777622,0
186,15987,863,80922,0,3532,11289,775117,0
187,3158,918,80439,0,3298,7381,776342,0
188,16639,585,80366,0,4050,9978,785191,0
189,2536,901,80731,0,3329,74838,855573,0
190,17761,664,85424,2,3243,10344,801841,1
191,62510,564,78663,0,3013,26909,820987,0
192,79794,755,78943,0,3812,9276,809064,0
193,89094,571,71734,0,3810,6762,797611,0
194,88654,736,73066,0,3962,10629,785012,0
195,89299,606,71520,0,2650,10788,765950,0
196,90566,565,75785,0,3006,7427,748914,1
197,89595,699,81738,1,3285,8073,740108,1
198,90649,594,75604,0,3235,7677,724969,1
199,57682,570,78238,1,3642,6970,711621,1
200,89641,513,77608,0,3300,17344,740951,1
201,89557,615,76033,1,3360,7359,716804,1
202,59938,602,73786,0,3635,8122,701409,1
203,89530,471,79975,1,2967,7398,719393,1
204,60132,717,75723,0,3212,7608,705489,2
205,88690,524,76399,1,3613,7331,721132,2
206,90017,724,81299,1,3705,8320,714229,2
207,59072,715,75201,1,3713,8706,698985,1
208,89621,1409,75642,0,3925,11918,718249,0
209,58436,596,81571,0,3428,61173,757260,0
210,89913,1186,73521,0,2535,7167,716768,0
211,89531,976,70442,0,3811,9444,699562,0
212,58586,774,74313,0,3499,8106,681515,0
213,89442,795,76634,1,4320,8164,699580,1
214,89314,931,74174,0,3472,7507,681783,0
215,88557,579,71338,1,2859,7564,662144,2
216,89534,588,75473,0,3157,7556,648760,0
217,90051,621,75379,0,3028,7553,633798,0
218,91019,831,74209,0,2747,14791,624295,0
219,88135,673,81310,0,4025,7650,607767,0
220,88887,557,70621,0,3072,7793,588683,0
221,89921,559,73350,0,2894,8790,573359,0
222,89663,675,82078,0,3615,12424,569269,0
223,90209,717,74529,0,3872,9556,551279,0
224,58735,616,76632,0,2880,9841,535653,0
225,59307,503,78404,0,3469,16216,561596,0
226,59817,597,74893,1,3577,12386,572899,1
227,59225,592,78457,1,3056,10185,588158,2
228,60260,748,77822,2,3605,8329,604746,3
229,59888,666,98063,1,5081,64995,699852,2
230,89491,897,134513,2,4369,9300,717361,3
231,58794,1363,84249,2,3692,8813,709937,3
232,58390,597,81204,2,3331,13738,735519,3
233,60135,529,79482,2,4506,7936,751422,3
234,59072,1846,84389,2,3653,8415,774719,3
235,58076,712,76608,2,4491,8308,791080,3
236,58704,592,79668,2,3475,10228,812719,3
237,60395,759,82174,2,3855,9095,834781,3
238,59379,1962,77067,1,4481,7021,849048,3
239,59547,2635,78838,1,4064,7773,866721,2
240,3428,793,76148,1,4341,20029,824938,2
241,3349,936,78514,1,3543,6761,805150,2
242,2893,1228,77518,1,3941,7357,802416,2
243,3995,871,77971,1,3395,7961,800873,2
244,3871,732,78708,1,3808,6962,794692,2
245,2798,1272,75480,2,4390,50190,837359,2
246,4561,815,80510,1,3823,7873,795263,2
247,3553,632,76636,1,3911,8280,790203,2
248,4144,783,79850,1,4292,10036,795173,1
249,3715,757,78773,1,4494,7193,792487,2
250,3446,1234,75829,1,3834,59950,844118,2
251,11736,1562,79761,0,4117,7792,793436,0
252,3133,722,81966,0,3881,7480,797351,0
253,3366,1285,77153,1,3721,18959,807792,1
254,2833,1032,78085,1,3504,9706,797775,1
255,2823,953,80008,1,3626,7685,800350,1
256,2913,794,94304,1,3881,7355,814049,1
257,2503,885,83172,1,4129,7600,821060,1
258,2689,932,87031,0,4009,12786,833307,0
259,3612,881,77750,1,4470,30404,850430,2
260,4647,781,79872,2,3834,10528,833903,3
261,3747,849,77335,1,3725,7980,828840,2
262,4290,1015,77562,1,3214,8917,824912,2
263,3623,906,77468,1,3572,12874,829569,3
264,3579,783,78876,1,3897,16227,833972,2
265,3911,779,77401,1,4072,14063,829409,2
266,2868,1051,75468,1,3832,17709,813963,2
267,3726,697,76932,1,3479,8939,798635,2
268,3118,1153,79610,1,3814,8289,790848,2
269,2784,1002,82224,1,3143,11537,797939,2
270,2934,979,81550,1,2773,27501,815158,2
271,2784,898,85957,1,3838,65693,863088,2
272,3705,750,81888,1,4106,8334,810544,2
273,3122,920,80218,1,3627,7832,812025,1
274,2446,1098,75705,2,4341,19792,821531,1
275,2902,982,76232,0,4401,7140,807758,0
276,3370,762,76887,1,4104,15425,817191,1
277,3617,628,75869,1,4483,16111,817215,1
278,4277,708,79536,1,3751,19393,819692,1
279,4311,657,75521,1,3578,14596,807991,1
280,3372,697,76954,1,3977,8550,797805,1
281,3419,867,77599,1,3729,9582,790226,1
282,5689,966,80452,1,4637,34781,814609,1
283,3843,1852,75979,1,4072,9999,785319,1
284,3028,1207,78799,1,3916,10013,788274,1
285,3972,684,79048,1,4203,9591,790942,1
286,3878,664,76924,1,3924,11355,792459,1
287,3829,850,78094,0,3773,9522,792740,0
288,2498,955,74954,1,3172,8398,786435,2
289,2796,906,79698,0,3543,8805,791556,1
290,3848,956,78493,1,3718,7349,791553,1
291,2800,1051,81661,1,3606,10397,798582,1
292,3883,668,75570,0,4145,9075,792934,0
293,3666,752,73779,1,4129,30037,811721,1
294,2977,919,79472,1,3745,20098,801972,1
295,3935,773,82167,1,4078,58535,843897,1
296,3139,887,76197,1,3564,8381,792496,1
297,2571,1193,80375,1,3608,16398,802845,1
298,9800,597,75150,0,2688,6614,792327,0
299,4197,828,74296,0,3858,11161,792431,0
300,2733,927,77171,1,4235,6941,787551,1
301,3273,882,76221,1,4493,8735,784079,1
302,3593,985,78781,1,3609,9125,786800,1
303,3595,1081,77748,0,2947,11274,792278,1
304,3797,704,76376,0,4850,10720,790544,1
305,3914,758,78199,1,3766,9858,784609,1
306,3450,908,78201,1,4630,8942,786522,1
307,3032,731,84487,0,4047,7698,788858,1
308,11389,713,80141,1,4050,7283,793444,1
309,3016,847,77758,0,4016,8480,798065,0
310,3045,898,75536,0,2970,8807,795721,0
311,2975,1010,78074,0,3022,10719,799570,0
312,2936,1221,80705,0,4193,9184,801286,0
313,3330,765,72407,0,4126,9931,796640,0
314,3151,1374,80173,0,3750,14698,804843,0
315,2768,930,75073,0,3600,10512,797376,0
316,3600,1021,70803,0,3338,18675,797873,0
317,3075,885,75656,0,3166,15097,785272,0
318,2702,1084,78213,0,3810,11362,780284,0
319,2690,1085,73847,0,3143,91232,855561,0
320,3735,883,80010,0,3569,7053,790680,0
321,2948,978,75260,0,4276,20348,787479,0
322,3886,1553,74764,0,4045,10210,771018,0
323,2848,957,71036,0,4106,8537,767994,0
324,2681,894,74759,1,3946,7758,761680,1
325,3671,700,77625,1,3873,12044,768400,1
326,3702,1138,82807,1,4202,9635,778347,1
327,3768,774,79146,0,3419,13319,784697,1
328,3631,910,76583,0,3020,8850,778130,0
329,2694,935,74852,0,3342,7358,777947,0
330,2574,814,77670,0,3881,6393,775227,0
331,2803,1280,75689,0,3960,26168,795558,0
332,3206,2260,79877,0,3704,14404,788629,0
333,3018,831,74086,0,3814,7906,785325,0
334,2991,1086,73821,0,3665,12302,788543,0
335,2728,964,77932,0,4463,8329,785756,0
336,3598,614,72936,0,3585,7489,774165,0
337,8927,740,73043,0,4048,16558,777583,0
338,2731,984,76806,0,3882,8301,769403,0
339,4119,777,73413,0,2914,8685,767347,0
340,2502,974,74214,0,3993,6988,763300,0
341,3755,646,71695,0,3313,11663,763249,0
342,3596,1021,76722,0,3964,8208,757325,1
343,2597,1312,78132,0,4000,7821,760986,0
344,2619,925,73864,0,3378,8445,761039,0
345,3036,968,81816,0,3886,7408,764390,0
346,3474,740,78718,0,3841,59824,822537,0
347,4055,537,76499,2,4057,7707,774086,1
348,2318,1162,77843,1,4549,7380,775334,2
349,3084,1526,114000,0,6714,9066,819736,0
350,3394,1045,123908,0,3110,9938,866688,0
351,3535,2122,74060,0,3667,7172,866831,0
352,2697,917,75932,0,3239,8150,866591,1
353,3278,954,76621,1,4563,6902,865327,1
354,3470,1071,75098,0,4114,7516,866527,0
355,2605,1085,75141,1,3852,7277,859432,1
356,2802,940,78479,2,3892,8942,860944,1
357,3864,732,78043,1,3679,7430,860689,1
358,2842,1237,75012,0,4390,9118,860294,0
359,4320,1815,75902,2,4201,9864,822723,1
360,3037,906,79820,1,3962,16518,785107,1
361,3482,821,76707,2,4056,7725,779059,1
362,3163,928,77472,0,4176,12998,785958,0
363,3113,1270,75420,0,3818,7096,778311,0
364,4165,781,72256,0,3722,46363,814811,0
365,3343,714,72015,0,3768,57111,822439,0
366,2897,902,74157,0,4439,38864,800552,0
367,2874,738,73793,0,3221,7483,763700,0
368,3938,1040,74469,0,3771,35344,791571,0
369,3449,725,78265,0,4693,11862,771338,0
370,3073,965,77018,0,3284,7762,763077,0
371,3925,952,74158,0,3781,7875,761133,0
372,3238,896,74230,0,4159,58541,808961,0
373,2643,855,77643,0,3815,6881,759179,1
374,3583,636,77258,0,3928,8842,766276,0
375,2819,959,74644,1,3987,7398,767503,1
376,3343,1870,85771,1,3779,11130,782620,1
377,3803,720,90653,0,4090,8580,797288,0
378,2978,849,81827,0,3832,6980,802760,1
379,4240,664,75249,0,3785,8578,801316,1
380,3712,634,80952,0,4558,10512,807976,0
381,3322,828,80534,0,4284,9381,812944,0
382,4104,1033,74905,2,4177,8325,812444,1
383,2781,885,78211,0,4177,8604,813279,2
384,2951,705,78715,1,3665,8677,814295,1
385,3184,729,81041,0,3903,6888,819103,1
386,5966,2121,74987,0,3606,22767,823497,1
387,3628,987,78312,1,3805,13384,802434,2
388,3107,913,77439,2,4150,11044,796010,2
389,2711,956,76201,0,3673,8273,793733,1
390,3857,1134,78368,1,3956,9445,792574,2
391,3969,658,75771,0,3036,21515,799011,0
392,2609,993,73395,0,3962,7466,784289,0
393,2941,955,72033,0,4005,9826,780621,0
394,4144,718,80091,1,4141,6751,779026,1
395,2531,859,79705,0,2350,7621,776790,2
396,2842,782,75769,1,3968,7285,778845,1
397,3695,606,81641,1,4531,9554,784996,1
398,2919,942,78933,0,4381,8473,785289,0
399,2767,801,74265,0,2835,7908,781205,0
400,3992,663,74279,1,3787,60365,830588,0
401,2504,716,78381,0,3848,7398,780303,0
402,2828,975,71745,1,3021,7430,777837,1
403,3801,702,78959,0,3681,27587,805535,1
404,3662,630,80814,1,4503,14584,794061,1
405,13257,893,76169,0,3778,8381,783657,1
406,3476,709,81219,1,4641,12083,793638,1
407,3876,691,79727,1,3870,8294,787158,1
408,4037,698,78698,0,2805,8573,786129,0
409,3223,753,71351,1,4216,26870,802958,2
410,2409,980,78456,0,2861,7708,786540,1
411,3461,650,77913,0,3028,8732,787288,1
412,2850,737,78567,1,3835,8165,794312,1
413,2471,863,74161,0,3907,12841,794294,1
414,3659,688,78609,0,3686,9342,788459,0
415,3361,606,71201,2,4037,8138,782628,1
416,2939,899,72336,0,3586,9814,774912,2
417,2544,2714,76224,1,4123,28895,791028,2
418,3245,952,81888,1,3941,12981,778122,1
419,3031,887,75662,1,3599,8776,777936,2
420,3031,740,78381,1,4245,26334,796000,2
421,3676,683,77972,2,3694,7264,776449,1
422,2570,913,73417,1,4080,6783,771186,1
423,2982,1145,77768,1,4319,6155,774408,1
424,3196,1010,77484,2,4146,7674,774649,1
425,2873,951,76667,1,3404,9582,781212,2
426,2302,1386,79384,0,3712,31704,810720,1
427,3344,857,76812,1,4062,48530,828436,2
428,3422,643,77147,1,3790,7889,782881,2
429,3550,630,79315,0,3657,7130,785558,1
430,3133,936,73802,1,4138,7508,781852,1
431,2576,841,78919,1,4558,7101,782832,2
432,2552,1068,79456,1,4628,33204,815071,2
433,3657,595,82119,1,3641,7527,792702,2
434,2615,923,76524,1,3857,7215,791660,2
435,9773,939,75772,1,3951,8203,791837,1
436,2732,881,76672,0,4412,8745,790163,1
437,2480,861,76334,0,4160,6979,787664,0
438,4194,821,80024,1,3768,12905,796106,2
439,2542,958,79616,0,3570,34779,818032,1
440,2701,1007,78836,0,3674,6999,795354,0
441,3677,681,75355,0,3296,7676,792166,0
442,4205,743,74723,0,4033,9335,789808,1
443,2550,986,81096,2,3805,8763,788027,1
444,2608,937,76050,0,4174,7137,786298,0
445,2619,908,69916,1,4297,7685,781088,1
446,3973,797,74569,0,5265,7360,779612,0
447,4062,759,73066,0,4116,8752,776542,0
448,2558,986,73748,0,3513,10961,771904,0
449,2499,796,76573,0,3993,8206,766615,0
450,2623,943,76990,0,4164,8679,765367,0
451,3171,1064,75100,1,4156,8180,764610,1
452,3738,851,78043,1,3154,14756,773513,1
453,3069,1000,76088,0,3688,12969,767296,0
454,3114,920,73002,0,4957,6597,759088,0
455,3321,970,76660,0,3867,13949,772153,0
456,4663,716,80302,0,4066,7306,771456,0
457,3689,648,76462,0,4288,8551,776301,0
458,3277,956,74194,0,3823,56994,824727,0
459,2907,867,73279,0,3613,11412,775617,1
460,3153,1097,77684,0,3698,9586,774613,0
461,3504,934,75176,0,3586,7791,772740,0
462,3423,860,76566,1,4036,12152,776111,1
463,2468,867,77476,0,4193,18415,783967,1
464,4637,735,78246,1,4632,11672,782833,1
465,3623,796,75290,2,3573,11066,779807,1
466,4033,706,75763,0,3785,6978,771378,0
467,3989,934,71637,0,4068,8083,767945,0
468,2919,917,75259,0,3577,9239,769862,1
469,2805,922,77525,2,4317,9339,774966,1
470,2912,837,129320,1,4667,8518,826096,1
471,3216,907,103299,0,3423,9688,854168,0
472,2721,913,75476,0,2935,9493,852434,0
473,3275,872,75111,1,3193,9255,850073,1
474,4545,850,74967,1,3346,8213,845713,1
475,4080,667,79743,0,3996,8111,850968,0
476,2713,1003,78167,2,2918,9396,853638,1
477,2701,839,77102,0,4282,11112,862117,0
478,3457,1390,74849,1,3942,7593,857653,1
479,4167,723,76830,1,3908,9889,859212,2
480,3765,998,75752,1,3064,8025,802924,2
481,3498,646,78869,0,3679,7735,778808,1
482,3376,1034,75605,1,2860,7560,777954,1
483,18388,606,75652,0,4522,6833,779396,0
484,3692,713,78108,0,4408,6991,782529,0
485,2711,1309,81103,2,4159,11231,787980,1
486,3676,782,81307,0,4147,8378,788124,0
487,4169,801,76999,0,3162,52923,831607,2
488,2886,1166,80324,0,4901,7404,793390,1
489,3499,736,80606,1,3563,8074,796430,2
490,2899,930,74873,1,4534,10824,799306,1
491,3724,1063,79162,1,4147,9097,797429,2
492,3225,720,77803,1,3837,7884,798181,1
493,2906,999,82199,1,3841,16196,813022,1
494,3108,1242,74463,1,3640,7637,800605,1
495,2718,1060,80313,0,3945,7769,800227,0
496,3529,595,73820,1,4561,8116,793670,1
497,3807,946,94083,1,4058,7090,809269,1
498,3667,1055,84558,2,4255,8151,814805,2
499,3447,1614,78937,1,3576,8625,813163,2
500,3663,1084,78483,1,4570,8263,817351,1
501,4120,836,77239,1,4007,7819,814444,1
502,3012,1090,74669,0,3501,7320,810329,0
503,3040,924,73833,2,4169,12215,807525,1
504,2665,767,79747,0,3826,8405,808660,0
505,3038,917,76488,1,4017,9865,806489,2
506,4154,1014,75087,0,2625,8677,805203,1
507,3658,827,79139,0,3697,9205,791818,2
508,3591,634,73687,0,3808,7716,779534,0
509,3423,677,73410,0,4013,7681,774006,0
510,3185,2058,79257,1,3966,7951,774965,1
511,3753,715,81121,0,3565,7827,778354,0
512,3403,800,76560,2,4307,7198,780348,1
513,3839,671,78953,0,4019,6996,784961,0
514,3070,895,70627,0,3797,8251,776842,0
515,3895,1000,74173,0,3091,9896,775494,0
516,3597,866,79687,0,4070,19154,790293,0
517,3520,762,75903,0,4151,11400,779373,0
518,4613,621,73995,1,3718,9029,776915,1
519,2726,1537,76569,0,4177,55366,826863,0
520,3011,871,75087,0,3690,7623,774455,1
521,3429,737,75370,1,3378,6740,767454,1
522,3141,1054,76278,0,3420,7245,767760,0
523,3613,738,71466,1,3044,13874,766521,1
524,2945,1088,81045,0,3559,7454,771034,0
525,3837,605,71803,0,4174,7962,769798,0
526,3022,983,75126,0,4152,7642,764841,0
527,2829,973,77827,0,3646,7408,766072,0
528,3739,849,75672,0,4412,7291,768414,1
529,4277,686,80063,1,4275,7285,771775,1
530,2829,884,76001,0,3743,9284,774145,1
531,11324,924,74502,0,4139,8302,772691,1
532,3794,739,73765,1,3902,14034,775701,2
533,2756,1061,79483,0,4057,7393,777224,0
534,2770,829,77860,1,3491,12622,778704,1
535,3289,807,72578,0,4154,8527,776037,0
536,2728,900,75063,0,3988,10056,777342,0
537,3248,728,71904,0,2824,9046,769330,0
538,3891,868,75218,0,3664,7498,768098,0
539,2904,942,78030,0,3940,7592,766427,0
540,3718,743,78241,0,3836,7452,768438,0
541,3129,969,75714,1,3889,7238,769481,1
542,2857,908,76172,0,3216,8296,772249,0
543,3134,787,74080,0,3807,16266,775469,0
544,2555,855,75935,0,3986,8961,766326,0
545,3044,831,69744,0,4227,8885,763739,0
546,3485,998,75424,0,4380,7802,763246,0
547,3658,711,75687,0,3902,8203,766879,0
548,3293,1070,78384,1,4061,7884,769893,1
549,2627,966,79134,2,3819,11504,774351,1
550,3135,846,78471,0,3782,7252,770322,1
551,11102,1012,78169,0,4405,7260,773358,1
552,3735,810,78292,0,3566,55774,823170,0
553,2688,896,87444,1,3917,7363,788510,1
554,3166,876,79408,1,3923,10193,794795,1
555,3128,994,76967,0,4476,13182,805442,0
556,3364,1821,74658,1,3019,21789,812085,1
557,2536,944,78305,0,4193,8670,802602,1
558,2736,1033,76902,0,3832,7701,799786,0
559,2837,990,75397,2,4019,7550,796167,1
560,2424,812,80281,1,4443,16113,806975,1
561,3292,1015,80811,1,4068,7790,800886,1
562,2569,894,77071,0,3708,7757,799230,1
563,2463,1311,77239,0,3115,7644,788321,0
564,2825,883,79054,0,3954,6718,787891,0
565,3812,772,72494,1,3668,6529,782866,1
566,2912,1025,80811,0,4065,7846,790733,1
567,3723,661,79354,0,3961,8639,792527,0
568,3057,852,73888,0,2926,7606,787507,1
569,3481,707,81801,0,3744,15310,802343,0
570,3129,958,75045,0,3767,7580,789438,0
571,3042,1038,73809,0,3148,7326,781559,0
572,2705,954,75941,0,3663,11630,785233,1
573,3033,1114,76376,0,4582,8848,782511,0
574,3492,675,76016,0,3846,10356,780241,0
575,3531,849,80034,0,3889,10134,787576,0
576,3490,714,79894,1,3967,8657,785244,1
577,2387,981,80685,1,4057,8002,786011,1
578,3687,2237,80424,0,3848,8433,792725,1
579,2888,912,78361,1,4111,7180,788315,1
580,3329,669,77922,1,3712,6546,790181,1
581,3685,919,77862,0,4164,13087,801435,0
582,2437,987,73789,2,3723,15402,800963,1
583,3010,1460,82118,0,4070,7522,799168,0
584,3246,967,75807,0,3639,23366,814378,0
585,2892,755,77918,1,3974,7853,797052,1
586,3694,826,76960,0,4584,8327,795246,0
587,2946,981,76016,0,4519,62806,844972,0
588,2511,1253,78807,0,2815,8926,787813,0
589,3906,681,89284,1,3641,9300,799905,1
590,10403,889,156439,2,6935,8439,880892,1
591,3494,664,81475,1,3394,10674,882970,2
592,3473,724,80163,1,3826,9344,888708,1
593,3237,1027,78804,1,4269,10627,887091,1
594,2390,1251,80666,1,4543,7248,888891,1
595,2533,1577,75694,1,3914,9006,887781,1
596,4021,642,79139,1,4028,14090,895119,1
597,2836,1318,79340,1,4607,11387,896601,1
598,3411,853,80263,1,3660,8023,893481,1
599,3884,900,78942,0,3688,7629,882779,1
600,3221,3418,79660,1,3839,8535,807053,1
601,3194,1061,79597,0,3940,7148,803792,0
602,2848,973,78253,0,3793,7571,802165,0
603,3449,878,74377,0,4178,6895,797462,0
604,2924,1048,71187,0,4161,13477,794545,0
605,2609,880,72674,2,3898,8356,786179,2
606,2965,921,73983,1,3697,8764,781248,1
607,4102,1502,79692,0,3454,8491,780916,0
608,9763,683,74171,0,4243,7196,774497,0
