frame,capture_us,preprocess_us,inference_us,nms_us,thumbnail_us,grpc_us,e2e_us,num_dets
586,3713,71252,78611,1,4907,14793,401610,2
587,3977,69154,75987,2,5869,10819,399466,2
588,3517,71804,104131,1,3382,8441,425407,2
589,4339,76432,90468,1,4976,8857,442285,2
590,3829,74259,78460,2,4463,6608,436990,2
591,4290,73033,84901,1,4278,9043,445861,2
592,12368,90517,74508,1,3624,7706,440552,2
593,4123,85403,76551,1,4621,9010,416322,1
594,3616,75333,79461,1,5080,8832,406333,1
595,4571,79383,91681,2,3773,8828,417407,2
596,3834,71215,93215,1,4140,8235,426360,2
597,4814,70611,81490,1,4644,9118,433873,2
598,3623,76520,78533,1,5002,7468,435469,2
599,4773,86699,79166,1,3876,7004,432689,1
600,4932,88393,78504,1,3539,12073,423968,2
601,4031,75787,75545,2,4921,11807,406875,2
602,4744,73071,74696,0,3544,8716,396819,0
603,3489,75913,72405,1,4576,7647,391147,2
604,4012,74394,76836,1,4938,13931,394951,2
605,3452,71437,73816,1,3853,64129,439280,1
606,3607,71642,69098,1,4656,11709,381702,1
607,3565,68173,77531,2,3345,10189,381114,1
608,3459,73242,78144,1,4480,7824,386078,0
609,3588,70828,75432,0,5047,9290,386568,0
610,16508,51483,75611,1,2736,7708,383646,1
611,8100,69482,73687,1,3895,16285,398743,1
612,3302,74070,75616,1,2938,9739,389100,1
613,3354,71855,74636,1,3674,8996,386167,1
614,4051,72069,73409,1,4771,7976,384283,1
615,4447,68205,73506,1,4719,8085,381316,1
616,3538,72598,74585,1,3681,8446,382377,2
617,4036,70771,76146,1,3859,7545,381391,2
618,4121,67922,76024,1,4582,7639,383063,1
619,3352,70315,77728,1,3074,6781,386235,1
620,3671,70844,76477,1,3756,7019,389810,2
621,3396,72086,71974,2,4914,7881,389133,1
622,3813,71749,78390,1,4765,8722,392466,1
623,3800,73893,79455,1,3991,7366,394030,1
624,4811,72177,75503,1,6559,7693,394290,1
625,4511,66511,77015,1,3714,8548,391909,1
626,3704,74196,75702,1,3676,10579,398368,2
627,4056,74851,79162,1,4089,9417,398626,1
628,3682,71706,76891,1,4043,7857,394747,1
629,3656,73556,75720,1,4250,8347,395576,1
630,3562,72418,73884,1,4146,7184,390807,1
631,7399,71899,75216,1,5194,7697,391192,1
632,3397,73577,79052,0,4831,8183,390870,0
633,4759,70064,74143,0,3695,7388,385727,0
634,3885,69106,70738,0,4419,7155,381919,1
635,4550,70489,74396,1,3837,7839,383127,1
636,3658,74539,74689,1,4785,8827,384456,1
637,4094,70193,80742,1,4070,7183,384498,1
638,3601,68055,82861,4,7333,8407,397475,1
639,19777,52855,71947,1,3864,12052,397630,1
640,5321,69335,78684,1,4997,8453,401036,1
641,3500,77152,73521,1,3787,7199,397265,1
642,3647,79018,71945,2,3705,8379,389234,2
643,3192,69244,75849,1,4805,52191,427204,1
644,3377,74101,74628,0,4638,10059,386823,0
645,3716,69612,71543,1,4079,7692,377732,1
646,4418,68466,74116,1,3896,7400,377893,1
647,3408,71165,73977,1,4908,8162,380619,1
648,3565,70974,72354,1,4767,8127,378017,1
649,3632,68070,76570,1,4891,8270,380132,1
650,3937,70352,74185,1,4056,7218,380425,1
651,3348,69595,82400,1,5119,15920,398192,1
652,3595,68497,72618,4,4230,7712,388510,1
653,3384,73198,75223,1,4888,7240,391631,1
654,3672,70328,91514,1,4563,17190,415912,1
655,4280,77776,84875,1,4734,8948,418391,2
656,4517,67904,75225,2,3282,6850,407738,2
657,3421,71433,78553,1,3891,20758,428143,1
658,3854,89778,76793,1,4982,29957,440209,1
659,5005,77355,79444,2,4207,20070,415228,2
660,3826,71654,73814,1,3898,6807,392866,2
661,4264,74598,81120,2,3467,6724,397608,2
662,3475,72590,76622,2,6096,7272,398465,2
663,3542,76143,76497,1,3287,10501,399131,2
664,3482,70455,77983,1,5125,8248,396795,2
665,3883,75949,75430,2,3973,6858,395389,3
666,3696,72549,73382,1,4795,27349,410084,2
667,3676,73130,71945,1,4749,7415,385403,1
668,3305,73469,74076,1,4668,9030,384092,1
669,3643,71613,74953,0,3946,19921,392160,0
670,3454,69782,86164,1,3709,7530,390219,2
671,3481,68517,74748,1,4637,27917,412847,2
672,3586,70068,72959,2,3597,10137,394751,2
673,3921,71456,78782,1,4744,6897,397643,1
674,3439,82711,77694,1,4807,7284,400248,1
675,4518,69113,78857,1,4349,11279,396091,1
676,3473,69801,74511,2,3887,8462,393559,2
677,3997,74815,77490,1,4004,18543,407744,2
678,5742,70845,83556,3,4444,10248,404424,2
679,3514,75187,143417,1,7813,50212,514402,1
680,3434,71102,103355,0,3871,7397,492150,0
681,3648,74482,80609,2,4323,8920,500087,1
682,3730,79117,77573,1,3977,10155,500154,2
683,6780,136257,78121,1,3629,20542,505180,2
684,5267,97301,86804,1,4033,8310,436870,2
685,3725,76853,83430,1,5088,7849,418073,1
686,10348,67623,79374,0,5002,7676,416408,0
687,3948,74168,72829,0,5043,7822,411239,0
688,4725,81321,73837,0,3980,18258,416061,0
689,3560,79337,75588,1,4944,9355,397312,1
690,3661,75625,74352,0,7313,9195,390785,0
691,3743,68447,73841,2,3602,8909,381168,1
692,3518,70993,76875,1,3981,8227,385230,1
693,3736,71155,77671,1,4005,10163,390264,1
694,3851,70409,75963,1,4002,8438,389417,1
695,3560,70225,76681,1,4733,9061,393025,1
696,19470,58206,76782,0,3780,6899,392693,0
697,3700,72586,76925,1,3688,7129,391911,1
698,4553,71663,78105,0,4852,12357,399760,0
699,3297,72474,77392,0,4993,9224,397779,0
700,3981,72741,97898,0,5891,8364,419729,0
701,4267,73187,80986,1,4932,11596,425921,2
702,4284,72748,77291,1,2678,8625,420234,2
703,3718,73510,77933,1,4006,10718,424575,1
704,4942,92596,78410,1,3951,8219,422713,1
705,3858,76668,93625,1,5029,8479,419808,2
706,6564,70673,85017,0,3645,7530,421606,0
707,3381,73976,75570,1,4803,7784,421187,1
708,4164,74968,81024,1,7018,8632,427720,1
709,4218,88774,87561,1,4980,9872,435205,1
710,4817,79996,83136,1,4921,8081,423100,1
711,3889,70675,75357,1,5337,10075,415776,1
712,3641,77384,77730,1,2939,25001,431232,1
713,5167,82389,75034,1,4135,9610,410666,1
714,4815,77411,79445,1,3788,9908,402115,1
715,3561,71638,77471,1,3474,11002,397870,1
716,3554,74584,75641,1,6820,10294,400739,1
717,4333,69531,78474,1,3899,53856,441324,2
718,4042,75763,77262,0,4487,6605,397796,0
719,3442,73546,79345,0,4052,6378,396426,0
720,3830,71548,74023,0,3944,7284,394140,0
721,3452,74470,82174,0,3673,8641,401781,0
722,3763,73830,77533,0,3821,8227,400875,0
723,4669,74624,78425,0,5211,7824,402325,0
724,4611,69324,74733,0,4046,7001,395386,0
725,4196,77350,74341,0,3719,8895,396936,0
726,4052,72934,74615,0,4093,9024,390258,0
727,4087,73735,71727,0,3588,16120,391362,0
728,3299,71220,75862,0,5079,7422,381866,0
729,4285,69940,74140,0,4548,7767,380946,0
730,3765,71163,75775,0,3813,8170,381919,0
731,4496,66129,71606,0,3870,7428,377572,0
732,4033,71127,80760,0,3639,7483,387266,0
733,3617,71415,78951,0,4626,8704,393033,0
734,3604,71447,78915,0,3419,8335,395202,0
735,3567,68142,79498,0,3200,8239,399133,0
736,3300,77637,77261,0,4096,8461,405670,0
737,3692,73774,76146,0,4338,7980,400310,0
738,3939,76073,79476,0,3711,6518,400031,0
739,4285,74662,73133,0,2902,7495,392905,0
740,4313,71790,73642,0,3545,11844,392243,0
741,3699,72113,74949,0,5286,9190,389978,0
742,4261,74914,77915,0,4196,9804,391366,0
743,4230,69064,72318,0,3999,7586,381593,0
744,4110,68700,73695,0,4161,7952,382157,0
745,4154,70038,75659,0,4569,8371,385337,0
746,3512,74212,82228,0,5179,7917,393314,0
747,3887,68811,74428,0,4939,10287,391933,0
748,3743,70591,72676,0,3039,7296,386792,0
749,3708,70430,73090,0,3544,7406,385924,0
750,3880,78013,80230,2,3887,6928,391599,2
751,4019,70695,76876,1,5280,7693,388543,2
752,3616,69344,80691,2,5020,7278,393642,2
753,3733,67989,76699,1,3793,6725,395261,2
754,4487,75690,80735,1,4174,7445,404797,2
755,3918,72074,73848,2,5464,7999,400108,2
756,3645,77173,76639,2,3852,9002,399834,2
757,3720,72808,80404,2,3226,49340,438866,2
758,3651,76412,78139,3,4076,7588,399383,2
759,3612,70043,78841,1,3606,7594,397528,2
760,4839,71293,75428,2,3945,6693,398347,3
761,3543,76909,81189,2,3250,7523,403323,2
762,4517,73539,77176,2,4821,8705,402418,2
763,3440,75420,75918,2,3640,10312,400481,2
764,17281,57796,74765,1,7409,8761,398186,2
765,3519,77534,84036,1,3792,7568,402130,1
766,4211,71953,78671,1,4712,7524,400245,2
767,3695,72715,75136,1,4068,8071,398968,2
768,5129,69285,78361,2,3843,8667,400763,2
769,3417,79247,81710,2,4471,8124,407903,2
770,3536,75498,80235,1,4492,13634,410689,2
771,4601,69880,80411,1,4412,7845,405844,1
772,4626,73572,80421,2,5267,8642,413106,2
773,4221,76825,75131,1,4196,7400,407440,1
774,4843,76105,80342,1,4993,8200,407998,3
775,4696,74603,75592,2,3926,8099,401088,2
776,3444,76346,79739,1,5047,7459,401813,2
777,3690,73093,74469,2,3683,7358,394819,3
778,4176,73958,81134,1,4897,7330,400025,3
779,4225,71864,76107,1,4818,23685,414063,2
780,4734,74132,77688,1,4880,16301,407898,2
781,3512,71321,82150,1,3849,27360,420966,1
782,4616,75276,78261,1,8506,8702,410084,2
783,3772,72511,84927,1,3345,7807,408754,3
784,12836,64973,79019,1,4515,8634,413323,1
785,4848,76941,80494,0,4985,7253,414786,1
786,3635,74267,74254,0,3884,7872,406429,0
787,3232,81711,76530,0,4748,8629,406502,0
788,4333,74358,73127,1,5348,11757,398267,2
789,3598,76098,80639,1,3770,7603,394280,1
790,3731,70752,75703,1,5209,7209,391135,1
791,4732,70942,83906,2,3701,9282,400804,1
792,3529,69902,83432,1,4445,7206,407050,2
793,3666,76298,88929,1,5444,8135,424200,1
794,3648,72418,86135,1,6665,9599,432838,1
795,3556,81628,92824,1,3804,8542,445464,1
796,4720,76603,79078,0,4098,25819,456521,1
797,5275,82823,92117,0,7870,61360,506240,0
798,3965,82289,143070,0,18121,7540,518546,0
799,3596,89819,102162,1,4970,8779,521297,1
800,3722,74750,79659,1,2786,8619,504913,1
801,3783,88157,80619,0,4222,9551,509282,0
802,5160,151264,79862,1,3725,7310,494005,1
803,6301,81286,79917,1,4918,7452,418444,1
804,3844,75803,76407,0,5823,11177,411590,0
805,3876,76400,81450,0,5850,8852,410970,0
806,4616,74471,79917,1,5221,8234,408964,2
807,3528,76171,75107,1,4463,7659,403386,2
808,3634,72434,77925,1,4738,7453,401403,2
809,3731,78452,77634,2,5045,7592,403162,2
810,5255,73630,79680,1,4045,8062,399743,1
811,4418,70592,84547,0,3897,20921,417916,0
812,4139,73020,72555,1,3637,7243,401171,2
813,3841,73821,75239,0,4247,7330,399712,0
814,3707,76709,73198,1,3860,8032,395354,1
815,4222,79442,79127,0,3585,7602,392922,0
816,4334,67605,74704,1,4266,9721,386427,1
817,4485,70720,74881,0,3956,13039,392113,0
818,3730,70181,79718,1,2868,17668,399967,1
819,3506,74596,77241,1,2771,8483,393809,1
820,3378,70572,78766,1,5250,18331,406719,0
821,3488,72510,78059,1,5000,10233,402254,2
822,4874,73376,78679,1,4064,9322,402666,2
823,3346,73527,73347,1,4911,8706,397806,2
824,3486,75680,93493,2,5322,8775,414783,1
825,3429,73752,86010,2,4386,8347,420117,2
826,3629,74738,87078,1,3711,8932,429671,2
827,3398,69833,82281,2,5246,8115,434169,2
828,3575,90590,79381,2,4726,8827,440302,2
829,5459,80347,78089,1,3664,9740,423713,2
830,4633,80764,80430,2,3514,7478,415314,2
831,3692,78916,78986,1,5165,7464,410292,2
832,4801,73803,78848,8,3284,7388,404234,2
833,3515,75369,75738,0,3620,7788,401955,1
834,4869,74798,78861,2,3811,10628,404602,2
835,4238,73862,79191,1,3732,7943,401015,1
836,3497,75231,78089,1,4441,60185,453819,2
837,4260,71038,82161,1,4653,8018,405036,1
838,4342,74677,74405,1,3901,9648,404627,1
839,3639,75090,74275,0,5506,8140,399802,0
840,4608,73493,74438,0,3191,8143,392849,0
841,3597,77728,78259,1,4045,9174,394407,1
842,3751,70948,81447,0,4725,9158,395072,0
843,3960,69488,75392,1,4088,11973,397806,1
844,3703,71657,78684,0,4753,8619,400133,0
845,3492,73918,71537,0,4372,7396,394582,0
846,3615,77369,75210,1,3637,30177,414214,1
847,3369,71902,82648,0,4761,8597,395324,1
848,3388,74955,80005,0,3076,8518,398048,0
849,3389,68467,77755,1,4697,7966,398382,2
850,4580,70523,78585,0,3432,7923,403357,0
851,3945,78110,74064,0,3141,13006,406773,0
852,3308,76734,76090,1,4285,7560,396328,1
853,4234,72953,79923,1,3364,10520,397929,1
854,4190,74020,72807,1,7992,8904,396260,1
855,3248,71454,79924,1,7085,8716,396726,1
856,4138,71171,77493,1,3317,13261,399948,1
857,3461,75973,75842,1,4683,7426,395562,2
858,5057,67503,75410,1,3601,6880,389503,1
859,4858,74460,78948,1,5026,7235,397426,1
860,4216,72668,78235,1,4422,7799,395864,2
861,4241,70904,82115,1,4827,6815,400092,1
862,3437,71917,82070,1,3143,7652,406026,1
863,3408,75134,75551,1,4691,15617,415404,1
864,3878,74137,77783,1,3963,7254,405372,1
865,3919,77797,77667,1,4659,9741,407948,1
866,4186,78821,75432,1,2919,27585,417599,2
867,4197,70241,85081,1,4906,9918,403624,1
868,3804,73608,78301,1,3339,6956,402750,2
869,3640,73849,79687,1,2986,29660,427109,2
870,3709,71890,79319,1,3698,9309,409113,2
871,3160,81232,77077,1,3465,7634,408472,1
872,4240,74228,75252,0,3317,7562,398944,0
873,3242,78347,79280,0,4942,7857,401503,1
874,4344,73140,77738,1,3445,7305,395189,1
875,4555,71584,83420,1,2931,7546,400459,1
876,3596,71815,77975,1,4042,8904,404579,1
877,3380,75105,79423,1,3775,8960,408181,1
878,3661,74145,76973,1,4797,50414,449002,1
879,4375,78185,78484,1,4246,8590,406937,1
880,3456,74489,79658,1,4451,8684,404150,3
881,3654,75420,82046,0,3925,7252,406164,0
882,3479,73613,74784,1,3882,8129,402491,1
883,4077,74723,76533,1,4858,8810,403518,1
884,3339,76984,75504,1,3572,8933,398879,1
885,3645,77165,82052,1,3006,8914,399702,2
886,3756,71172,81201,1,3414,7566,399013,1
887,3406,72231,75730,2,4297,8361,401364,2
888,3915,71782,82450,1,3968,8242,407492,1
889,3369,78426,76468,2,5034,11184,412032,2
890,3135,78499,76286,1,4854,9903,404880,2
891,4493,70355,80507,1,3576,7722,399906,2
892,4412,77200,78746,1,3728,8118,404001,3
893,3583,72703,79731,1,4252,8412,402543,1
894,3672,72127,76114,1,3907,9881,403333,2
895,3692,77075,76825,1,3674,15716,409694,1
896,3491,74546,76906,1,3251,8499,398027,1
897,7543,73151,75805,1,3631,10391,397746,1
898,3380,71974,77064,1,4035,7417,391352,2
899,3299,73667,77342,1,5151,8792,395658,1
900,3535,72738,78508,1,4086,8082,395240,2
901,3299,72322,76185,1,4288,7986,395091,1
902,3388,73662,74915,2,3874,8068,393874,1
903,3848,72533,74880,1,4920,8022,392508,1
904,3827,74393,79819,1,3793,8777,395283,1
905,3817,72797,73767,1,4615,12026,394413,1
906,3710,70133,75226,1,3982,7609,387728,1
907,3682,71381,76257,1,4788,7400,390582,1
908,4639,74301,75667,1,4638,7728,391033,1
909,3536,70213,73542,1,4820,9018,386758,1
910,3805,71205,74809,1,4518,8242,386560,1
911,3589,72293,78349,1,3048,7918,387953,1
912,3615,71931,75094,0,3899,9160,389045,0
913,3397,70038,74049,1,4771,7951,387016,1
914,3026,71614,74698,1,3773,6986,386178,1
915,3404,74731,74396,1,3446,8036,386504,2
916,3400,71509,81080,1,4348,8662,390823,2
917,3452,70413,126662,2,7136,7224,443821,1
918,3491,71457,102812,1,3802,7622,469586,2
919,3371,71059,78169,0,6687,6961,474819,0
920,3695,77886,77297,0,3986,70168,538031,0
921,6100,119331,70798,1,4037,10073,470088,2
922,5634,96491,77442,2,4008,8369,416647,3
923,3525,74616,81131,0,4159,8110,395352,0
924,3349,73432,71809,2,5271,25816,407638,2
925,8347,63460,77821,2,3857,21613,402891,3
926,4454,72199,78319,1,4697,7842,396030,2
927,3494,77720,82619,2,4135,9763,403194,2
928,3275,67634,81022,1,3615,9494,402050,4
929,4466,72409,83180,1,4652,8402,413786,1
930,3375,74765,83398,2,3020,19127,429183,2
931,3615,78941,78266,1,4142,7478,418693,1
932,3753,77525,79664,1,3670,6898,414557,2
933,3621,78757,79414,1,3525,6553,411978,1
934,3717,80141,75889,1,3647,9494,408211,1
935,3431,75564,82797,1,2750,9106,405722,1
936,3497,74947,79665,1,3858,7192,405272,2
937,3304,75678,78726,1,4951,7961,407228,3
938,3232,72655,81651,1,5149,9825,411802,2
939,3776,78670,77288,1,4621,8441,411190,3
940,3369,76312,79390,1,3911,9491,408276,4
941,3665,75509,75178,1,3904,11099,405216,2
942,3913,76610,77107,1,3819,7322,399109,4
943,3561,73868,91450,1,5199,7829,411704,3
944,3917,74687,86062,1,3580,7675,418280,2
945,4790,70839,81881,1,3481,8284,421692,2
946,3594,72862,79057,2,4058,8409,425768,4
947,4396,86610,85758,2,3624,7461,433266,4
948,3952,82192,83430,1,3491,23042,440978,3
949,4020,78432,77109,2,3671,9240,418162,3
950,4010,73703,82495,1,4849,7543,417474,3
951,3606,82386,81645,1,2983,25095,436969,2
952,3450,80110,81232,1,4083,11123,419177,2
953,3863,73206,74064,0,3872,9523,407678,0
954,3384,78283,79161,2,3264,9716,409154,4
955,3518,78163,89639,2,4064,9880,417969,2
956,3977,77080,80054,0,4322,11923,418465,0
957,3406,70304,79082,0,4628,7542,412162,0
958,3809,75099,76830,1,4611,8004,415493,1
959,3516,85585,78034,1,5493,8276,415616,1
960,3488,76232,78988,0,4799,7995,404328,0
961,4339,74764,75586,1,3487,7835,398510,2
962,3842,73175,76323,1,3420,8361,396014,3
963,18113,59543,80453,2,7733,61731,456879,3
964,3532,74895,79822,2,4634,8370,402416,2
965,3646,73550,77021,1,4259,8832,400891,2
966,3561,71865,77435,1,3726,9563,401004,2
967,3863,75620,73881,1,4486,8313,398800,1
968,3303,77130,73644,1,4815,28704,413476,2
969,4187,71726,79466,1,4944,9083,392783,2
970,3883,73788,79667,1,4912,27157,414285,2
971,3993,68887,78274,1,4693,8886,396130,1
972,3521,69836,74498,1,4990,19640,408419,2
973,3670,75533,77072,1,3723,9211,400232,1
974,3659,75580,77750,2,3568,7774,396939,2
975,3721,74534,78318,1,3184,8315,395990,2
976,3566,70617,81369,1,6841,12009,406284,1
977,3492,74584,77194,1,4360,8945,403549,1
978,3407,72874,74308,1,3696,7452,397325,1
979,3426,74921,77130,1,3606,8905,399184,1
980,3705,76957,81450,1,3790,8181,401371,1
981,3370,73808,80618,1,4929,7452,401370,1
982,4486,69598,78198,1,3365,9629,402642,3
983,3608,73848,77582,1,4294,7421,404694,2
984,3675,77593,77237,2,5388,7401,405424,3
985,3316,76542,76192,1,3957,9130,400480,2
986,4798,73283,77241,1,4843,8637,397881,3
987,3551,74198,77964,2,3550,6759,394416,2
988,3570,73387,80460,1,5055,8913,400608,2
989,4533,70473,79224,1,4866,9433,402824,1
990,3669,73256,75856,1,3899,8489,401474,2
991,3650,74090,80073,2,4937,8055,405024,2
992,10652,69803,78542,1,3628,9338,405487,1
993,3828,74974,78006,1,3963,9102,402986,2
994,3983,73072,79828,1,3888,7587,402226,2
995,4535,74133,77532,1,3274,8133,402242,2
996,3514,74948,81516,1,4135,7402,405032,2
997,3451,74496,73560,2,4113,8358,400829,2
998,4777,74706,76657,1,3270,8529,398501,2
999,3442,73350,77150,1,3769,7017,394884,2
1000,3452,78174,82714,1,4012,6805,400702,2
1001,4509,69541,75339,1,3114,7240,393636,3
1002,4206,70959,81103,1,5111,7266,402212,3
1003,3705,73320,75852,1,4471,6565,401344,3
1004,3365,79163,76799,2,3273,6818,399969,2
1005,3700,70930,79200,1,4993,7183,398519,1
1006,3320,77969,81492,1,3521,7829,404308,1
1007,3652,71962,76239,1,4212,58973,450911,1
1008,4717,71855,76012,1,4542,9811,402148,1
1009,4062,74923,76535,1,4706,16913,409041,2
1010,3222,78274,78074,1,3397,6832,396484,1
1011,3499,72209,73299,1,3506,16275,397719,1
1012,4114,72434,77315,1,4869,8308,392355,1
1013,3589,71406,76600,1,3942,8825,391771,1
1014,3558,75045,82103,0,3405,7084,396359,0
1015,4019,68562,76324,0,3467,8734,395631,2
1016,3469,73392,78435,1,4059,9227,402355,3
1017,4361,72912,77565,1,3400,19045,411934,1
1018,4332,77087,75040,1,3822,8263,399202,1
1019,3352,73225,78528,1,5025,8571,397656,1
1020,3528,74634,79023,2,4426,8114,398865,1
1021,11697,65344,81888,1,3830,8667,402315,1
1022,3668,71025,76361,2,4858,8372,402154,2
1023,3467,74564,73958,1,4923,16764,409675,2
1024,3435,75526,80298,1,4172,11016,405012,1
1025,3344,78831,79704,1,4212,10802,405348,2
1026,3962,71373,81185,2,4332,8262,401797,2
1027,3417,70849,77519,1,4814,30758,426753,2
1028,3381,76337,81039,2,3072,24188,425047,2
1029,4259,75197,77866,2,4057,7088,406698,2
1030,3625,77525,81185,1,4696,7004,408788,2
1031,3609,73605,76805,1,4070,9044,405605,2
1032,3658,77163,77298,1,4222,7365,403993,2
1033,4014,73662,79642,1,3355,8193,402389,2
1034,4510,75826,89969,2,4164,8232,415148,2
1035,3610,73799,126711,2,4235,8339,461535,1
1036,3650,73893,96771,1,4897,25808,498854,2
1037,3293,75135,81582,1,5000,7532,484386,1
1038,4263,86162,80289,2,3804,8056,485172,3
1039,5171,121650,79978,1,3039,10116,475577,2
1040,7593,87217,76382,2,4209,6865,422739,3
1041,3539,79377,74081,2,4253,7267,402238,3
1042,3995,75530,75874,1,3904,7099,394361,4
1043,4529,73813,77650,1,4640,7564,393315,3
1044,3504,73599,83267,1,4626,8041,398435,2
1045,3859,70225,76872,1,2832,8165,396333,2
1046,3935,70800,77194,1,3248,7240,398718,2
1047,3621,74228,74614,1,5050,6058,399066,2
1048,3245,79473,82445,1,2871,7734,402861,2
1049,3672,73384,75106,2,3878,7943,396241,2
1050,4578,72414,78386,1,5142,9662,400208,2
1051,3862,70200,76268,1,3829,61345,449591,3
1052,3443,79666,79126,3,3435,7437,400458,2
1053,4499,69631,77984,2,4119,7694,395813,3
1054,4636,73016,79224,1,4904,8512,402118,3
1055,3754,72365,80143,1,3212,8176,402422,1
1056,3907,75354,74107,1,3777,8697,401320,2
1057,3711,73633,76504,1,3652,8446,397993,1
1058,3744,75139,77119,1,4202,10348,400008,1
1059,3608,78847,75411,1,4343,8143,394330,2
1060,3555,68033,77638,1,5065,7394,389099,1
1061,3697,73003,92175,1,3991,8788,409780,2
1062,4313,71894,84485,1,5008,8383,417773,2
1063,3710,71898,86004,1,3052,7153,424232,2
1064,3466,73356,80928,1,4462,23694,447302,2
1065,3442,88535,77031,1,3548,8503,431174,3
1066,4035,80647,78211,1,4904,8963,418978,4
1067,4874,80404,75914,2,4186,7831,407909,3
1068,8935,72033,76154,2,4206,7098,397738,3
1069,3949,73021,79127,1,3868,7586,395824,3
1070,4070,73276,77367,2,5138,9085,398813,3
1071,3608,71995,75481,1,4206,7832,394472,2
1072,3339,73050,86235,2,3614,7429,403932,2
1073,4629,73893,81166,1,3913,8112,409390,3
1074,3857,73196,74908,1,3727,7808,405087,2
1075,3404,72825,75833,2,5060,8056,405143,1
1076,3834,81627,77714,2,3807,7094,404166,2
1077,3414,77262,77236,2,4127,7683,396668,2
1078,3689,71879,78070,2,4959,7469,394518,2
1079,3563,71597,75036,2,4169,7238,392783,2
1080,4900,72105,76679,1,3678,9633,395831,2
1081,3454,73503,73055,3,3455,7031,388715,3
1082,3875,74264,79420,1,4191,9016,393626,2
1083,3592,70748,74500,2,5124,8787,390480,2
1084,3566,73767,79508,1,3746,8357,393617,2
1085,3510,68818,77264,1,4821,9172,395264,2
1086,3295,76553,74645,1,5341,8349,397054,2
1087,4012,69424,85439,1,7606,13298,409642,2
1088,3899,76013,99367,2,6004,8905,429373,2
1089,4386,71987,86802,1,3927,10852,435858,2
1090,3749,70984,86261,2,8242,8045,447085,2
1091,3689,81637,83844,1,3768,7650,450850,2
1092,4312,94482,79997,1,3750,8565,446256,2
1093,4522,82393,84761,2,3767,9828,433286,2
1094,3909,82172,81002,2,4177,8213,425939,2
1095,4737,78457,86665,1,3826,60533,478238,2
1096,4037,75708,86614,1,4385,10602,432081,2
1097,3832,80310,86865,1,4758,9547,438332,2
1098,3564,77944,91743,1,3746,9238,444414,2
1099,4180,82323,84830,1,4447,8672,447732,2
1100,4017,82497,98146,1,3529,7897,457355,2
1101,3830,82175,84957,1,4202,7992,456257,2
1102,4820,86793,87781,1,3976,8912,458316,3
1103,3658,80894,84548,2,4945,9264,452365,3
1104,3912,94626,89031,1,4319,11134,457850,3
1105,4341,79537,107888,1,5142,11405,468167,2
1106,4987,82565,97592,1,4017,9565,478631,2
1107,4675,79573,93421,1,5471,6941,483086,2
1108,3711,85560,101490,3,4439,44829,537042,3
1109,4812,102227,88687,1,5271,7650,499711,2
1110,3721,94974,80214,1,4984,11168,475880,2
1111,5035,86925,74693,1,3464,8679,447398,3
1112,4226,96877,82803,1,5082,8256,439207,1
1113,3982,84500,75856,3,3800,8350,412570,1
1114,3612,75872,77571,1,3971,10110,403310,1
1115,3783,71544,81799,1,5539,6934,403773,2
1116,3344,78445,76043,2,3723,7320,402881,2
1117,3914,71721,84005,2,4691,6883,405337,2
1118,3411,73928,76377,1,3593,6835,404665,2
1119,3625,78193,74236,1,4948,7469,403210,1
1120,3601,72711,80574,2,4339,8807,402455,2
1121,3416,80194,83424,2,4869,9088,410235,2
1122,9392,67000,77749,1,6715,7959,404892,2
1123,4727,68229,77150,1,4859,12449,407782,2
1124,3598,77724,76114,1,3879,8999,406246,2
1125,3657,78691,79014,1,4239,8434,403559,3
1126,3541,73958,75965,2,3049,7836,395271,2
1127,4683,72251,81358,2,4230,9989,402084,3
1128,3644,72965,79578,1,2778,8207,401290,2
1129,3410,76364,77852,1,8606,7959,407934,1
1130,3758,70093,85060,1,4112,7347,407893,2
1131,3453,78257,77714,1,7029,7842,415004,3
1132,6201,73081,79779,2,4544,9913,412304,2
1133,3469,73908,74217,1,4348,8356,405296,2
1134,4699,80465,75739,1,4225,7680,402406,3
1135,3680,73568,76328,1,4747,8771,394974,3
1136,4395,74662,77445,1,4080,9731,395159,2
1137,3709,70622,77315,1,3922,7889,391246,2
1138,4179,72522,77713,1,3406,8543,394340,2
1139,3619,70914,77267,1,3338,53498,439390,3
1140,3521,73661,79411,2,3896,8937,400077,2
1141,3815,73019,77627,1,4607,10620,402714,4
1142,4594,73140,80904,37,5260,7837,404499,3
1143,3585,74472,73620,2,4768,8397,400277,3
1144,4500,74369,80224,1,4147,8801,401812,3
1145,3495,73057,78768,1,4789,13761,407063,3
1146,3512,77098,74024,1,4925,8345,399073,3
1147,3555,69908,81255,2,3804,10232,400253,3
1148,3737,76048,78849,1,3023,8774,403049,3
1149,3988,74650,90480,2,4341,7960,414101,3
1150,4017,69701,128509,2,9270,8015,468791,2
1151,3936,77785,91720,1,4022,9885,483224,1
1152,3711,74236,80287,1,4645,7491,479869,1
1153,4060,88141,82122,1,3825,7980,483474,1
1154,4101,123582,75094,1,3383,8290,465798,2
1155,5568,84737,86637,1,4868,8364,425985,1
1156,3648,76731,85245,1,3438,7006,417875,1
1157,4092,78044,77635,1,7185,7403,419037,1
1158,3632,71465,74485,2,4708,12962,414154,3
1159,4262,81488,81907,1,5070,9508,417407,2
